Brand Name,Flagship Store,Product Name,Sales in the Last Month,URL,Price,Star Rating,Global Rating Count,Color Options,Product Description,Product Information,Global Ranking,Comment URL,Has Video,Crawling Date
FEISEDY,1,FEISEDY Women Men Polarized Fit Over Sunglasses Oversized Trendy Square Cat Eye Wear Over Glasses B2849,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDQwMjc3OTk1OTg4NDY3OjE3MjA2NjA0NTU6c3BfbXRmOjMwMDEzODcwMDI1ODEwMjo6MDo6&url=%2FFEISEDY-Polarized-Sunglasses-Oversized-Prescription%2Fdp%2FB0BGRTLKQ2%2Fref%3Dsr_1_3323_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660455%26sr%3D8-3323-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,3.8,260,"['Black Frame & Blue Mirrored Lens', 'Black Frame & Grey Lens', 'Leopard Frame & Brown Lens', 'Pink Frame & Pink Mirrored Lens', 'Purple Frame & Purple Mirrored Lens', 'Wine Frame & Grey Lens']","Package Dimensions : 8.27 x 3.94 x 1.18 inches; 2.54 ounces
Department : Unisex Adult
Date First Available : September 29, 2022
ASIN : B0BGSJXRWK","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 136946, ""Women's Sunglasses"": 1527}",https://www.amazon.com/FEISEDY-Polarized-Sunglasses-Oversized-Prescription/product-reviews/B0BGRTLKQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
FEISEDY,1,FEISEDY Women Men Polarized Fit Over Sunglasses Oversized Trendy Square Cat Eye Wear Over Glasses B2849,50,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NjE0NDgzMzg3ODU2MDI1OjE3MjA2NjA0Nzc6c3BfbXRmOjMwMDEzODcwMDI1ODAwMjo6MDo6&url=%2FFEISEDY-Polarized-Sunglasses-Oversized-Prescription%2Fdp%2FB0BGRS4S8J%2Fref%3Dsr_1_3466_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660477%26sr%3D8-3466-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,3.8,260,"['Black Frame & Blue Mirrored Lens', 'Black Frame & Grey Lens', 'Leopard Frame & Brown Lens', 'Pink Frame & Pink Mirrored Lens', 'Purple Frame & Purple Mirrored Lens', 'Wine Frame & Grey Lens']","Package Dimensions : 8.27 x 3.94 x 1.18 inches; 2.54 ounces
Department : Unisex Adult
Date First Available : September 29, 2022
ASIN : B0BGSJXRWK","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 136946, ""Women's Sunglasses"": 1527}",https://www.amazon.com/FEISEDY-Polarized-Sunglasses-Oversized-Prescription/product-reviews/B0BGRS4S8J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
TINHAO,1,Oversized Fit Over Glasses Sunglasses for Women Men Polarized Wrap Around Sunglasses for Driving UV Protection,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDA1MzAzNzM4Mzk4NzU6MTcyMDY2MDQ4MzpzcF9tdGY6MzAwMDE1NzU1MzMzNjAyOjowOjo&url=%2FTINHAO-Oversized-Sunglasses-Polarized-Protection%2Fdp%2FB0C7VVBMZK%2Fref%3Dsr_1_3512_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660483%26sr%3D8-3512-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.3,13,"['A-amber Leopard', 'A-beige', 'A-black', 'A-blue', 'A-brown', 'A-fluorescent Green', 'A-gradient Pink', 'A-light Purple', 'A-matte Pink', 'A-milk Tea', 'A-oliver Green', 'A-peach Pink', 'A-purple', 'A-purple Leopard', 'A-red', 'A-tender Green']","Department : Women
Date First Available : June 13, 2023
ASIN : B0C7VS49NM","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 675708, ""Women's Sunglasses"": 6317}",https://www.amazon.com/TINHAO-Oversized-Sunglasses-Polarized-Protection/product-reviews/B0C7VVBMZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
FEISEDY,1,FEISEDY Women Men Polarized Fit Over Sunglasses Oversized Trendy Square Cat Eye Wear Over Glasses B2849,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTcwNDc1NDAzNzg2NzkzOjE3MjA2NjA0OTA6c3BfbXRmOjMwMDEzODcwMDI1NzcwMjo6MDo6&url=%2FFEISEDY-Polarized-Sunglasses-Oversized-Prescription%2Fdp%2FB0BGRTZFV3%2Fref%3Dsr_1_3558_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660490%26sr%3D8-3558-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,3.8,260,"['Black Frame & Blue Mirrored Lens', 'Black Frame & Grey Lens', 'Leopard Frame & Brown Lens', 'Pink Frame & Pink Mirrored Lens', 'Purple Frame & Purple Mirrored Lens', 'Wine Frame & Grey Lens']","Package Dimensions : 8.27 x 3.94 x 1.18 inches; 2.54 ounces
Department : Unisex Adult
Date First Available : September 29, 2022
ASIN : B0BGSJXRWK","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 136946, ""Women's Sunglasses"": 1527}",https://www.amazon.com/FEISEDY-Polarized-Sunglasses-Oversized-Prescription/product-reviews/B0BGRTZFV3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
TINHAO,1,Oversized Fit Over Glasses Sunglasses for Women Men Polarized Wrap Around Sunglasses for Driving UV Protection,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MTIwNDMwMTg4OTU1OTY1OjE3MjA2NjA1MDQ6c3BfbXRmOjMwMDAxNTc1NTMzMzgwMjo6MDo6&url=%2FTINHAO-Oversized-Sunglasses-Polarized-Protection%2Fdp%2FB0C7VTZ97Z%2Fref%3Dsr_1_3656_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660503%26sr%3D8-3656-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.3,13,"['A-amber Leopard', 'A-beige', 'A-black', 'A-blue', 'A-brown', 'A-fluorescent Green', 'A-gradient Pink', 'A-light Purple', 'A-matte Pink', 'A-milk Tea', 'A-oliver Green', 'A-peach Pink', 'A-purple', 'A-purple Leopard', 'A-red', 'A-tender Green']","Department : Women
Date First Available : June 13, 2023
ASIN : B0C7VS49NM","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 675708, ""Women's Sunglasses"": 6317}",https://www.amazon.com/TINHAO-Oversized-Sunglasses-Polarized-Protection/product-reviews/B0C7VTZ97Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
100 CLASSIC,1,100 CLASSIC Polarized Sports Sunglasses Wraparound Design TR90 Lightweight Frame With UV 400 Protection Glasses for Women Men,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MTIwNDMwMTg4OTU1OTY1OjE3MjA2NjA1MDQ6c3BfYnRmOjMwMDE4MzY2MjE4NTkwMjo6MDo6&url=%2FPolarized-Sunglasses-Wraparound-Lightweight-Protection%2Fdp%2FB0B3G6K686%2Fref%3Dsr_1_3659_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660503%26sr%3D8-3659-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,19.99,4.1,55,"['Black', 'Black Gold', 'Blue', 'Dark Navy', 'Grey', 'Rainbow & Navy Red', 'Rainbow Green', 'Rainbow Red']","Package Dimensions : 6.3 x 2.4 x 1.8 inches; 2.12 ounces
Department : unisex-adult
Date First Available : June 7, 2022
ASIN : B0B3GNQHHS","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 300734, ""Men's Sunglasses\n"": 1778, ""Women's Sunglasses"": 3260}",https://www.amazon.com/Polarized-Sunglasses-Wraparound-Lightweight-Protection/product-reviews/B0B3G6K686/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
Br'Guras,1,"Br’Guras Oversized Polarized Fit over Sunglasses Over Glasses for Men and Women (Purple leopard, Black)",50,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyNDY3NDI3MTMxNTQ2NzY3OjE3MjA2NjA1MTA6c3BfbXRmOjIwMDA3NDc3MTY4MTc5ODo6MDo6&url=%2FBrGuras-Oversized-Polarized-Sunglasses-Prescription%2Fdp%2FB0834WTX7C%2Fref%3Dsr_1_3704_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660510%26sr%3D8-3704-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.4,2514,"['S13-amber Leopard', 'S13-amber Leopard-brown', 'S13-amber Leopard-night Vision', 'S13-black', 'S13-black/Blue-mirrored', 'S13-black/Pink-mirrored', 'S13-blue', 'S13-green Leopard', 'S13-grey Leopard', 'S13-matte Deep Purple', 'S13-matte Light Pink', 'S13-purple Leopard', 'S13-red', 'S14-black', 'S14-blue Grey Leopard', 'S14-blue Purple Leopard', 'S14-gradient Light Blue', 'S14-gradient Light Purple', 'S14-grey Leopard', 'S14-light Amber Leopard', 'S14-purple Leopard', 'S16-amber Leopard', 'S16-black', 'S16-gradient Light Blue', 'S16-gradient Light Pink']","Package Dimensions : 6.3 x 2.4 x 1.8 inches; 2.12 ounces
Department : unisex-adult
Date First Available : June 7, 2022
ASIN : B0B3GNQHHS","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 300734, ""Men's Sunglasses\n"": 1778, ""Women's Sunglasses"": 3260}",https://www.amazon.com/BrGuras-Oversized-Polarized-Sunglasses-Prescription/product-reviews/B0834WTX7C/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
Meeloog,1,"Meeloog Polarized Fit Over Glasses Sunglasses for Women Men, Square Oversized Lightweight Shades for Driving Riding MST2106",0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMTc2NDA4MjEwMzI1MDM2OjE3MjA2NjA1MzA6c3BfbXRmOjMwMDE0NDE3NzA0NTkwMjo6MDo6&url=%2FMeeloog-Polarized-Sunglasses-Oversized-Lightweight%2Fdp%2FB0CTH4DQP5%2Fref%3Dsr_1_3848_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660530%26sr%3D8-3848-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.4,105,"['P1 Black Frame/Grey Lens', 'P1 Black Gradient Burgundy Frame/Grey Lens', 'P1 Brown Frame/Grey Lens', 'P1 Grey Frame/Grey Lens', 'P1 Purple Frame/Blue Mirrored Lens', 'P1 Purple Frame/Grey Lens', 'P1 Purple Frame/Rose Mirrored Lens', 'P1 Tortoise Frame/Grey Lens']","Package Dimensions : 7 x 2.8 x 1.6 inches; 3 ounces
Department : Unisex Adult
Date First Available : November 9, 2023
ASIN : B0CMZZ1D53","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1",{},https://www.amazon.com/Meeloog-Polarized-Sunglasses-Oversized-Lightweight/product-reviews/B0CTH4DQP5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
Bircenpro,1,Polarized Fit Over Sunglasses: Wrap Around Over Glasses Sunglass for Men Women UV Protection,100,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxMTc2NDA4MjEwMzI1MDM2OjE3MjA2NjA1MzA6c3BfbXRmOjIwMDA3MTY0ODIzNzA5ODo6MDo6&url=%2FBircenpro-Polarized-Fit-Over-Sunglasses%2Fdp%2FB09QMMNQ6D%2Fref%3Dsr_1_3851_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660530%26sr%3D8-3851-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.3,604,"['A-black Frame Black Lens', 'B-black Frame Blue Lens', 'C-gradient Green Frame Black Lens', 'Da-black Frame Orange Lens', 'Ea-black Frame Green Lens', 'F-black Frame Silver Lens', 'Ga-tortoise Frame Black Lens', 'Transparent Frame Silver Lens']","Department : mens
Date First Available : December 16, 2022
ASIN : B0BQBXYNSK","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1","{'Clothing, Shoes & Jewelry': 96293, ""Men's Sunglasses"": 524}",https://www.amazon.com/Bircenpro-Polarized-Fit-Over-Sunglasses/product-reviews/B09QMMNQ6D/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
Meeloog,1,"Meeloog Polarized Fit Over Glasses Sunglasses for Women Men, Square Oversized Lightweight Shades for Driving Riding MST2106",0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMTc1MDc2NzI1MzQ1MzQyOjE3MjA2NjA1Mzg6c3BfYXRmX25leHQ6MzAwMjIwNDk4NDcxNDAyOjowOjo&url=%2FMeeloog-Polarized-Sunglasses-Oversized-Lightweight%2Fdp%2FB0D1BZ867L%2Fref%3Dsr_1_3892_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660538%26sr%3D8-3892-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,19.99,4.4,105,"['P1 Black Frame/Grey Lens', 'P1 Black Gradient Burgundy Frame/Grey Lens', 'P1 Brown Frame/Grey Lens', 'P1 Grey Frame/Grey Lens', 'P1 Purple Frame/Blue Mirrored Lens', 'P1 Purple Frame/Grey Lens', 'P1 Purple Frame/Rose Mirrored Lens', 'P1 Tortoise Frame/Grey Lens']","Package Dimensions : 7 x 2.8 x 1.6 inches; 3 ounces
Department : Unisex Adult
Date First Available : November 9, 2023
ASIN : B0CMZZ1D53","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1",{},https://www.amazon.com/Meeloog-Polarized-Sunglasses-Oversized-Lightweight/product-reviews/B0D1BZ867L/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
Cyxus,1,Cyxus Fit Over Sunglasses Polarized Sunglasses for Nearsighted People UV Protection Driving Sunglasses,0,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMTc1MDc2NzI1MzQ1MzQyOjE3MjA2NjA1Mzg6c3BfbXRmOjMwMDI3NjcwNzQ4MjQwMjo6MDo6&url=%2FCyxus-Wrap-around-Sunglasses-Prescription-Protection%2Fdp%2FB0C6TK7R1K%2Fref%3Dsr_1_3897_sspa%3Fkeywords%3DFit%2Bover%2Bglasses%26qid%3D1720660538%26sr%3D8-3897-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,19.99,4.6,22,"['Fit Over Sunglasses-black-66mm-1304', 'Fit Over Sunglasses-blue-60mm-1821', 'Fit Over Sunglasses-blue-66mm-1304', 'Fit Over Sunglasses-grey-66mm-1304', 'Fit Over Sunglasses-grey-70mm-1115', 'Fit Over Sunglasses-purple-66mm-1304', 'Fit Over Sunglasses-red-66mm-1304', 'Fit Over Sunglasses-silver-60mm-1821', 'Fit Over Sunglasses-yellow-60mm-1821', 'Fit Over Sunglasses-yellow-66mm-1304', 'Fit Over Sunglasses-yellow-70mm-1115']","Package Dimensions : 7 x 2.8 x 1.6 inches; 3 ounces
Department : Unisex Adult
Date First Available : November 9, 2023
ASIN : B0CMZZ1D53","TINHAO is committed to providing the sunglasses attractive in price and quality for our customer and aiming to deliver the high quality sunglasses to our customer directly from factory by cancel unnecessary intermediate channels.

Features:
Wear over Sunglasses-Fit over regular glasses or reading glasses! Barely sees that there are eyeglasses underneath them.
Oversized Design-Trendy oversized sunglasses only fully cover your glasses, also provide more protection for your eyes and look more charming.
POLARIZED & 100% UV400-Polarized lenses eliminate glare and reduce eye fatigue;100% UV400 Protection Lenses and block 100% Harmful UV Rays.
Fashion Style-Unlike other typical fit-over glasses, our oversized fit over sunglasses are stylish, comfortable and functional, offer protection from the UV rays and beautiful look.

Specification:
Lens Height: 2.04 inch
Frame Length: 5.51 inch
Application scope of glasses or reading glasses
Lenses height within 1.98 inches,frame length within 5.43 inches

Package included:
Fit over sunglasses x1
Cleaning soft cloth x1
Hard shell case x1
Arm string attachment x1
Sunglasses pouch x1
Polarized lenses testing card x1",{},https://www.amazon.com/Cyxus-Wrap-around-Sunglasses-Prescription-Protection/product-reviews/B0C6TK7R1K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0,20240711
